id,title,theme,genre,scene_type,location,time,emotion,emotion_intensity,characters,summary,blocking_count,lighting_cue_count,sound_cue_count
natok_392,ভুয়া খবর - ছোট নাটক 392,ভুয়া খবর,family_drama,reconciliation,চায়ের দোকান,সন্ধ্যা,দুঃখ,0.6,নীরা | ইমন,চায়ের দোকান-এ ভুয়া খবর নিয়ে নীরা ও ইমন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_393,পরীক্ষার চাপ - ছোট নাটক 393,পরীক্ষার চাপ,student_life,confrontation,ছাত্রাবাস,সকাল,আশা,0.71,ইমন | রাহাত,ছাত্রাবাস-এ পরীক্ষার চাপ নিয়ে ইমন ও রাহাত-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_394,মোবাইল আসক্তি - ছোট নাটক 394,মোবাইল আসক্তি,awareness,revelation,পার্ক,রাত,রাগ,0.56,মেহজাবিন | রিয়াদ,পার্ক-এ মোবাইল আসক্তি নিয়ে মেহজাবিন ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_395,বন্ধুত্বের পরীক্ষা - ছোট নাটক 395,বন্ধুত্বের পরীক্ষা,emotional_drama,reconciliation,চায়ের দোকান,সন্ধ্যা,আশা,0.63,নাবিল | নাঈম,চায়ের দোকান-এ বন্ধুত্বের পরীক্ষা নিয়ে নাবিল ও নাঈম-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_396,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 396,পারিবারিক ভুল বোঝাবুঝি,social_drama,decision,বসার ঘর,রাত,উদ্বেগ,0.62,মিতা | রিয়াদ,বসার ঘর-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে মিতা ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_397,অনলাইন প্রতারণা - ছোট নাটক 397,অনলাইন প্রতারণা,family_drama,decision,শ্রেণিকক্ষ,বিকেল,উদ্বেগ,0.59,লাবণ্য | রাফি,শ্রেণিকক্ষ-এ অনলাইন প্রতারণা নিয়ে লাবণ্য ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_398,নারীর শিক্ষা - ছোট নাটক 398,নারীর শিক্ষা,student_life,reconciliation,শ্রেণিকক্ষ,সন্ধ্যা,আশা,0.83,নাঈম | শীলা,শ্রেণিকক্ষ-এ নারীর শিক্ষা নিয়ে নাঈম ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_399,সততার মূল্য - ছোট নাটক 399,সততার মূল্য,awareness,reconciliation,গ্রামের উঠান,বিকেল,রাগ,0.66,নাবিল | মৌ,গ্রামের উঠান-এ সততার মূল্য নিয়ে নাবিল ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_400,পরিবেশ দূষণ - ছোট নাটক 400,পরিবেশ দূষণ,emotional_drama,reconciliation,পার্ক,রাত,আশা,0.69,তিথি | সুমাইয়া,পার্ক-এ পরিবেশ দূষণ নিয়ে তিথি ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_401,দারিদ্র্য ও শিক্ষা - ছোট নাটক 401,দারিদ্র্য ও শিক্ষা,social_drama,reconciliation,ছাত্রাবাস,রাত,উদ্বেগ,0.66,ইমন | নাবিল,ছাত্রাবাস-এ দারিদ্র্য ও শিক্ষা নিয়ে ইমন ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_402,বিশ্বাস ভঙ্গ - ছোট নাটক 402,বিশ্বাস ভঙ্গ,family_drama,revelation,গ্রামের উঠান,বিকেল,উদ্বেগ,0.89,আফসানা | সুমাইয়া,গ্রামের উঠান-এ বিশ্বাস ভঙ্গ নিয়ে আফসানা ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_403,পুরোনো চিঠি - ছোট নাটক 403,পুরোনো চিঠি,student_life,reconciliation,বসার ঘর,সকাল,রাগ,0.89,মেহজাবিন | শীলা,বসার ঘর-এ পুরোনো চিঠি নিয়ে মেহজাবিন ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_404,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 404,স্বপ্ন বনাম বাস্তবতা,awareness,reconciliation,শ্রেণিকক্ষ,সন্ধ্যা,দুঃখ,0.89,নীরা | ইমন,শ্রেণিকক্ষ-এ স্বপ্ন বনাম বাস্তবতা নিয়ে নীরা ও ইমন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_405,বেকারত্ব - ছোট নাটক 405,বেকারত্ব,emotional_drama,decision,বিশ্ববিদ্যালয়ের করিডর,সন্ধ্যা,দ্বিধা,0.61,আফসানা | রিয়াদ,বিশ্ববিদ্যালয়ের করিডর-এ বেকারত্ব নিয়ে আফসানা ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_406,সাইবার বুলিং - ছোট নাটক 406,সাইবার বুলিং,social_drama,confrontation,ছাত্রাবাস,সন্ধ্যা,উদ্বেগ,0.8,সামি | রিয়াদ,ছাত্রাবাস-এ সাইবার বুলিং নিয়ে সামি ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_407,ভুয়া খবর - ছোট নাটক 407,ভুয়া খবর,family_drama,confrontation,বাসস্ট্যান্ড,বিকেল,দুঃখ,0.62,রাহাত | শীলা,বাসস্ট্যান্ড-এ ভুয়া খবর নিয়ে রাহাত ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_408,পরীক্ষার চাপ - ছোট নাটক 408,পরীক্ষার চাপ,student_life,confrontation,ছাত্রাবাস,সকাল,দ্বিধা,0.56,আরিফ | জয়া,ছাত্রাবাস-এ পরীক্ষার চাপ নিয়ে আরিফ ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_409,মোবাইল আসক্তি - ছোট নাটক 409,মোবাইল আসক্তি,awareness,reconciliation,বসার ঘর,রাত,দ্বিধা,0.57,জয়া | লাবণ্য,বসার ঘর-এ মোবাইল আসক্তি নিয়ে জয়া ও লাবণ্য-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_410,বন্ধুত্বের পরীক্ষা - ছোট নাটক 410,বন্ধুত্বের পরীক্ষা,emotional_drama,reconciliation,ছাত্রাবাস,রাত,উদ্বেগ,0.84,নাঈম | রাফি,ছাত্রাবাস-এ বন্ধুত্বের পরীক্ষা নিয়ে নাঈম ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_411,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 411,পারিবারিক ভুল বোঝাবুঝি,social_drama,confrontation,ছাত্রাবাস,রাত,রাগ,0.69,রিয়াদ | ইমন,ছাত্রাবাস-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে রিয়াদ ও ইমন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_412,অনলাইন প্রতারণা - ছোট নাটক 412,অনলাইন প্রতারণা,family_drama,confrontation,বাসস্ট্যান্ড,রাত,দুঃখ,0.67,তিথি | জয়া,বাসস্ট্যান্ড-এ অনলাইন প্রতারণা নিয়ে তিথি ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_413,নারীর শিক্ষা - ছোট নাটক 413,নারীর শিক্ষা,student_life,reconciliation,বসার ঘর,রাত,আশা,0.77,তানভীর | ইমন,বসার ঘর-এ নারীর শিক্ষা নিয়ে তানভীর ও ইমন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_414,সততার মূল্য - ছোট নাটক 414,সততার মূল্য,awareness,revelation,পার্ক,সন্ধ্যা,দুঃখ,0.81,রিয়াদ | নাবিল,পার্ক-এ সততার মূল্য নিয়ে রিয়াদ ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_415,পরিবেশ দূষণ - ছোট নাটক 415,পরিবেশ দূষণ,emotional_drama,decision,ছাত্রাবাস,সন্ধ্যা,রাগ,0.73,নীরা | নাঈম,ছাত্রাবাস-এ পরিবেশ দূষণ নিয়ে নীরা ও নাঈম-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_416,দারিদ্র্য ও শিক্ষা - ছোট নাটক 416,দারিদ্র্য ও শিক্ষা,social_drama,revelation,বসার ঘর,সন্ধ্যা,আশা,0.8,জয়া | মিতা,বসার ঘর-এ দারিদ্র্য ও শিক্ষা নিয়ে জয়া ও মিতা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_417,বিশ্বাস ভঙ্গ - ছোট নাটক 417,বিশ্বাস ভঙ্গ,family_drama,decision,পার্ক,সকাল,দুঃখ,0.82,রিয়াদ | তিথি,পার্ক-এ বিশ্বাস ভঙ্গ নিয়ে রিয়াদ ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_418,পুরোনো চিঠি - ছোট নাটক 418,পুরোনো চিঠি,student_life,revelation,গ্রামের উঠান,সন্ধ্যা,দুঃখ,0.63,নাঈম | সোহান,গ্রামের উঠান-এ পুরোনো চিঠি নিয়ে নাঈম ও সোহান-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_419,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 419,স্বপ্ন বনাম বাস্তবতা,awareness,confrontation,চায়ের দোকান,সকাল,উদ্বেগ,0.69,রাফি | তিথি,চায়ের দোকান-এ স্বপ্ন বনাম বাস্তবতা নিয়ে রাফি ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_420,বেকারত্ব - ছোট নাটক 420,বেকারত্ব,emotional_drama,reconciliation,চায়ের দোকান,সকাল,রাগ,0.69,সুমাইয়া | শীলা,চায়ের দোকান-এ বেকারত্ব নিয়ে সুমাইয়া ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_421,সাইবার বুলিং - ছোট নাটক 421,সাইবার বুলিং,social_drama,decision,বাসস্ট্যান্ড,সকাল,দুঃখ,0.7,আরিফ | নীরা,বাসস্ট্যান্ড-এ সাইবার বুলিং নিয়ে আরিফ ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_422,ভুয়া খবর - ছোট নাটক 422,ভুয়া খবর,family_drama,reconciliation,চায়ের দোকান,সন্ধ্যা,দ্বিধা,0.64,তানভীর | মেহজাবিন,চায়ের দোকান-এ ভুয়া খবর নিয়ে তানভীর ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_423,পরীক্ষার চাপ - ছোট নাটক 423,পরীক্ষার চাপ,student_life,reconciliation,গ্রামের উঠান,বিকেল,উদ্বেগ,0.69,তিথি | নীরা,গ্রামের উঠান-এ পরীক্ষার চাপ নিয়ে তিথি ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_424,মোবাইল আসক্তি - ছোট নাটক 424,মোবাইল আসক্তি,awareness,confrontation,ছাত্রাবাস,রাত,রাগ,0.65,নাবিল | মেহজাবিন,ছাত্রাবাস-এ মোবাইল আসক্তি নিয়ে নাবিল ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_425,বন্ধুত্বের পরীক্ষা - ছোট নাটক 425,বন্ধুত্বের পরীক্ষা,emotional_drama,decision,ছাত্রাবাস,রাত,দুঃখ,0.7,মৌ | জয়া,ছাত্রাবাস-এ বন্ধুত্বের পরীক্ষা নিয়ে মৌ ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_426,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 426,পারিবারিক ভুল বোঝাবুঝি,social_drama,reconciliation,বাসস্ট্যান্ড,সন্ধ্যা,আশা,0.7,রিয়াদ | তানভীর,বাসস্ট্যান্ড-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে রিয়াদ ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_427,অনলাইন প্রতারণা - ছোট নাটক 427,অনলাইন প্রতারণা,family_drama,confrontation,বাসস্ট্যান্ড,বিকেল,রাগ,0.67,সুমাইয়া | নীরা,বাসস্ট্যান্ড-এ অনলাইন প্রতারণা নিয়ে সুমাইয়া ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_428,নারীর শিক্ষা - ছোট নাটক 428,নারীর শিক্ষা,student_life,revelation,চায়ের দোকান,সকাল,দ্বিধা,0.6,সামি | আরিফ,চায়ের দোকান-এ নারীর শিক্ষা নিয়ে সামি ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_429,সততার মূল্য - ছোট নাটক 429,সততার মূল্য,awareness,decision,ছাত্রাবাস,সকাল,দ্বিধা,0.77,নাঈম | মেহজাবিন,ছাত্রাবাস-এ সততার মূল্য নিয়ে নাঈম ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_430,পরিবেশ দূষণ - ছোট নাটক 430,পরিবেশ দূষণ,emotional_drama,confrontation,পার্ক,বিকেল,উদ্বেগ,0.89,রাহাত | আফসানা,পার্ক-এ পরিবেশ দূষণ নিয়ে রাহাত ও আফসানা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_431,দারিদ্র্য ও শিক্ষা - ছোট নাটক 431,দারিদ্র্য ও শিক্ষা,social_drama,decision,চায়ের দোকান,সন্ধ্যা,দ্বিধা,0.63,রাহাত | মৌ,চায়ের দোকান-এ দারিদ্র্য ও শিক্ষা নিয়ে রাহাত ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_432,বিশ্বাস ভঙ্গ - ছোট নাটক 432,বিশ্বাস ভঙ্গ,family_drama,decision,চায়ের দোকান,রাত,দুঃখ,0.7,নীরা | মেহজাবিন,চায়ের দোকান-এ বিশ্বাস ভঙ্গ নিয়ে নীরা ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_433,পুরোনো চিঠি - ছোট নাটক 433,পুরোনো চিঠি,student_life,reconciliation,পার্ক,বিকেল,উদ্বেগ,0.74,মৌ | আরিফ,পার্ক-এ পুরোনো চিঠি নিয়ে মৌ ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_434,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 434,স্বপ্ন বনাম বাস্তবতা,awareness,revelation,চায়ের দোকান,রাত,উদ্বেগ,0.59,শীলা | সুমাইয়া,চায়ের দোকান-এ স্বপ্ন বনাম বাস্তবতা নিয়ে শীলা ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_435,বেকারত্ব - ছোট নাটক 435,বেকারত্ব,emotional_drama,decision,বসার ঘর,সকাল,দুঃখ,0.67,রিয়াদ | নাবিল,বসার ঘর-এ বেকারত্ব নিয়ে রিয়াদ ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_436,সাইবার বুলিং - ছোট নাটক 436,সাইবার বুলিং,social_drama,decision,বাসস্ট্যান্ড,সকাল,উদ্বেগ,0.67,সোহান | আরিফ,বাসস্ট্যান্ড-এ সাইবার বুলিং নিয়ে সোহান ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_437,ভুয়া খবর - ছোট নাটক 437,ভুয়া খবর,family_drama,decision,বাসস্ট্যান্ড,রাত,আশা,0.83,নাঈম | সুমাইয়া,বাসস্ট্যান্ড-এ ভুয়া খবর নিয়ে নাঈম ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_438,পরীক্ষার চাপ - ছোট নাটক 438,পরীক্ষার চাপ,student_life,confrontation,পার্ক,বিকেল,আশা,0.63,মৌ | সুমাইয়া,পার্ক-এ পরীক্ষার চাপ নিয়ে মৌ ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_439,মোবাইল আসক্তি - ছোট নাটক 439,মোবাইল আসক্তি,awareness,confrontation,ছাত্রাবাস,সন্ধ্যা,রাগ,0.58,মৌ | জয়া,ছাত্রাবাস-এ মোবাইল আসক্তি নিয়ে মৌ ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_440,বন্ধুত্বের পরীক্ষা - ছোট নাটক 440,বন্ধুত্বের পরীক্ষা,emotional_drama,revelation,পার্ক,সন্ধ্যা,দ্বিধা,0.58,আফসানা | তিথি,পার্ক-এ বন্ধুত্বের পরীক্ষা নিয়ে আফসানা ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_441,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 441,পারিবারিক ভুল বোঝাবুঝি,social_drama,reconciliation,বাসস্ট্যান্ড,বিকেল,আশা,0.82,জয়া | সোহান,বাসস্ট্যান্ড-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে জয়া ও সোহান-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_442,অনলাইন প্রতারণা - ছোট নাটক 442,অনলাইন প্রতারণা,family_drama,reconciliation,বসার ঘর,রাত,উদ্বেগ,0.83,সোহান | নাবিল,বসার ঘর-এ অনলাইন প্রতারণা নিয়ে সোহান ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_443,নারীর শিক্ষা - ছোট নাটক 443,নারীর শিক্ষা,student_life,confrontation,বিশ্ববিদ্যালয়ের করিডর,সকাল,আশা,0.59,মেহজাবিন | মৌ,বিশ্ববিদ্যালয়ের করিডর-এ নারীর শিক্ষা নিয়ে মেহজাবিন ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_444,সততার মূল্য - ছোট নাটক 444,সততার মূল্য,awareness,reconciliation,পার্ক,বিকেল,দুঃখ,0.64,নাঈম | জয়া,পার্ক-এ সততার মূল্য নিয়ে নাঈম ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_445,পরিবেশ দূষণ - ছোট নাটক 445,পরিবেশ দূষণ,emotional_drama,reconciliation,শ্রেণিকক্ষ,সকাল,দ্বিধা,0.79,রাফি | রিয়াদ,শ্রেণিকক্ষ-এ পরিবেশ দূষণ নিয়ে রাফি ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_446,দারিদ্র্য ও শিক্ষা - ছোট নাটক 446,দারিদ্র্য ও শিক্ষা,social_drama,confrontation,গ্রামের উঠান,রাত,উদ্বেগ,0.75,জয়া | শীলা,গ্রামের উঠান-এ দারিদ্র্য ও শিক্ষা নিয়ে জয়া ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_447,বিশ্বাস ভঙ্গ - ছোট নাটক 447,বিশ্বাস ভঙ্গ,family_drama,confrontation,গ্রামের উঠান,রাত,দুঃখ,0.56,নাঈম | মৌ,গ্রামের উঠান-এ বিশ্বাস ভঙ্গ নিয়ে নাঈম ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_448,পুরোনো চিঠি - ছোট নাটক 448,পুরোনো চিঠি,student_life,confrontation,চায়ের দোকান,সন্ধ্যা,আশা,0.84,জয়া | শীলা,চায়ের দোকান-এ পুরোনো চিঠি নিয়ে জয়া ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_449,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 449,স্বপ্ন বনাম বাস্তবতা,awareness,decision,চায়ের দোকান,সকাল,দ্বিধা,0.75,সোহান | তিথি,চায়ের দোকান-এ স্বপ্ন বনাম বাস্তবতা নিয়ে সোহান ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_450,বেকারত্ব - ছোট নাটক 450,বেকারত্ব,emotional_drama,reconciliation,বিশ্ববিদ্যালয়ের করিডর,বিকেল,দ্বিধা,0.64,লাবণ্য | রিয়াদ,বিশ্ববিদ্যালয়ের করিডর-এ বেকারত্ব নিয়ে লাবণ্য ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_451,সাইবার বুলিং - ছোট নাটক 451,সাইবার বুলিং,social_drama,decision,পার্ক,সকাল,দুঃখ,0.75,মেহজাবিন | সামি,পার্ক-এ সাইবার বুলিং নিয়ে মেহজাবিন ও সামি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_452,ভুয়া খবর - ছোট নাটক 452,ভুয়া খবর,family_drama,confrontation,শ্রেণিকক্ষ,বিকেল,দুঃখ,0.83,নাবিল | মিতা,শ্রেণিকক্ষ-এ ভুয়া খবর নিয়ে নাবিল ও মিতা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_453,পরীক্ষার চাপ - ছোট নাটক 453,পরীক্ষার চাপ,student_life,confrontation,ছাত্রাবাস,সকাল,দ্বিধা,0.69,আফসানা | তিথি,ছাত্রাবাস-এ পরীক্ষার চাপ নিয়ে আফসানা ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_454,মোবাইল আসক্তি - ছোট নাটক 454,মোবাইল আসক্তি,awareness,confrontation,চায়ের দোকান,সন্ধ্যা,আশা,0.56,নাঈম | তিথি,চায়ের দোকান-এ মোবাইল আসক্তি নিয়ে নাঈম ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_455,বন্ধুত্বের পরীক্ষা - ছোট নাটক 455,বন্ধুত্বের পরীক্ষা,emotional_drama,decision,গ্রামের উঠান,বিকেল,আশা,0.64,রাহাত | লাবণ্য,গ্রামের উঠান-এ বন্ধুত্বের পরীক্ষা নিয়ে রাহাত ও লাবণ্য-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_456,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 456,পারিবারিক ভুল বোঝাবুঝি,social_drama,revelation,পার্ক,বিকেল,উদ্বেগ,0.61,রিয়াদ | রাহাত,পার্ক-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে রিয়াদ ও রাহাত-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
